frame,epoch time,sensor T,target T,drive T,df/f,time_s,sensor TF
4606,2021-12-20 10:44:24.712429056,21.990408163265304,21.5,18.262448979591838,0.074204,498.67356748800034,21.996199063334014
4607,2021-12-20 10:44:24.811824896,21.994390243902437,21.5,18.253170731707318,0.07107,498.77296332800034,21.993661256257393
4608,2021-12-20 10:44:24.906765056,22.016511627906976,21.5,18.046511627906977,0.070177,498.86790348800037,21.99113276564161
4609,2021-12-20 10:44:25.017979648,21.97,21.5,18.159591836734695,0.069716,498.9791180800004,21.988612879768983
4610,2021-12-20 10:44:25.119065344,21.963749999999997,21.5,18.213500000000003,0.070878,499.08020377600036,21.98610088976535
4611,2021-12-20 10:44:25.217364992,21.980204081632653,21.5,18.20326530612245,0.07472,499.1785034240004,21.983596091094114
4612,2021-12-20 10:44:25.325561856,21.97,21.5,18.2,0.078756,499.28670028800036,21.98109778507509
4613,2021-12-20 10:44:25.484995840,21.97,21.5,18.19326530612245,0.070171,499.44613427200034,21.978605280423473
4614,2021-12-20 10:44:25.612997376,21.969999999999995,21.5,18.19,0.070615,499.57413580800034,21.976117894804187
4615,2021-12-20 10:44:25.648734464,21.97,21.5,18.17,0.066661,499.60987289600035,21.97363495639671
4616,2021-12-20 10:44:25.711679232,21.98530612244898,21.5,18.163673469387756,0.077254,499.6728176640004,21.971155805465475
4617,2021-12-20 10:44:25.812875776,21.97,21.5,18.154418604651163,0.077527,499.7740142080004,21.968679795930722
4618,2021-12-20 10:44:25.912684032,21.97,21.5,18.143877551020406,0.06802,499.8738224640004,21.966206296934775
4619,2021-12-20 10:44:26.012824320,21.987857142857145,21.5,18.134761904761906,0.068113,499.9739627520004,21.963734694398518
4620,2021-12-20 10:44:26.111043584,21.94395833333333,21.5,18.124166666666667,0.072293,500.0721820160004,21.961264392562985
4621,2021-12-20 10:44:26.205842688,21.956486486486487,21.5,18.115945945945946,0.078586,500.1669811200004,21.95879481551086
4622,2021-12-20 10:44:26.338451200,21.99083333333333,21.5,18.104583333333334,0.083602,500.2995896320004,21.956325408662792
4623,2021-12-20 10:44:26.519419904,21.947272727272725,21.5,18.09568181818182,0.071937,500.4805583360004,21.953855640243425
4624,2021-12-20 10:44:26.576138496,21.958636363636362,21.5,18.08395202020202,0.072246,500.5372769280004,21.95138500271211
4625,2021-12-20 10:44:26.632857088,21.97,21.5,18.072222222222223,0.08179,500.59399552000036,21.948913014153337
4626,2021-12-20 10:44:26.716089600,21.902291666666667,21.5,18.065833333333334,0.075624,500.67722803200036,21.946439219621997
4627,2021-12-20 10:44:26.814509824,21.940238095238094,21.5,18.05547619047619,0.080587,500.77564825600035,21.943963192438762
4628,2021-12-20 10:44:26.913694464,21.92408163265306,21.5,18.046326530612244,0.072075,500.8748328960003,21.941484535430956
4629,2021-12-20 10:44:27.013744384,21.958372093023254,21.5,18.136279069767443,0.076518,500.97488281600033,21.939002882114373
4630,2021-12-20 10:44:27.115302656,21.94448979591837,21.5,18.266326530612247,0.076253,501.0764410880003,21.9365178978118
4631,2021-12-20 10:44:27.209740032,21.97694444444444,21.5,18.14,0.071394,501.1708784640003,21.934029280704014
4632,2021-12-20 10:44:27.308874496,21.95958333333333,21.5,18.02,0.076136,501.27001292800026,21.93153676280931
4633,2021-12-20 10:44:27.415089920,21.944358974358973,21.5,18.096666666666668,0.076497,501.3762283520003,21.929040110887815
4634,2021-12-20 10:44:27.560150528,21.90877551020408,21.5,18.24673469387755,0.084103,501.5212889600003,21.926539127267024
4635,2021-12-20 10:44:27.701217792,21.886666666666663,21.5,18.24,0.072894,501.6623562240003,21.92403365058527
4636,2021-12-20 10:44:27.755210752,21.97,21.5,17.99,0.076844,501.7163491840003,21.92152355645007
